Start,End,Open,High,Low,Close,Volume,Market Cap
2019-12-03,2019-12-04,7307.988591896,7384.127710998,7267.859219306,7300.20831055,14980928828.27558,132345425156.11398
2019-12-02,2019-12-03,7405.658938092,7419.104007525,7209.443281888,7315.108656927,17497508154.749622,132230802956.25
2019-12-01,2019-12-02,7551.709861219,7551.709861219,7276.632368504,7417.184161887,19448581691.419365,133056595876.39296
2019-11-30,2019-12-01,7743.650338185,7776.99217094,7481.732584017,7548.613483041,18558072916.98575,138308250481.773
2019-11-29,2019-11-30,7434.173194419,7797.008350772,7431.608268829,7740.415549447,19637751265.72024,137457353874.40472
2019-11-28,2019-11-29,7514.018760727,7616.178610862,7405.172244296,7442.795357732,23196231678.85349,135794345148.03586
2019-11-27,2019-11-28,7161.296598099,7628.132237788,6885.235981707,7502.033156435,21528088248.629696,130983843289.50122
2019-11-26,2019-11-27,7126.953913947,7312.507515879,7058.832881688,7169.264737836,25274129965.206455,129101219688.3209
2019-11-25,2019-11-26,6931.499193615,7345.912930272,6583.225112442,7133.946457871,28072860618.34446,125898643705.48834
2019-11-24,2019-11-25,7310.162692926,7325.983704047,6932.313157281,6932.313157281,19688077432.647324,129213195685.80475
2019-11-23,2019-11-24,7278.817250728,7332.279034818,7108.065158989,7316.797514649,28070277489.588398,130709921812.54994
2019-11-22,2019-11-23,7632.873769926,7688.688081972,6915.817983561,7290.351827984,28409580486.224964,132784410256.64928
2019-11-21,2019-11-22,8101.952120246,8126.008723481,7574.878247567,7631.016803397,19580512635.16447,142188695965.80127
2019-11-20,2019-11-21,8138.290661915,8179.756406056,8066.844846716,8097.187492427,18743906405.93744,146512546563.53555
2019-11-19,2019-11-20,8204.164186924,8216.662931452,8043.4537518,8134.769580205,21641717591.41986,146930469081.0854
2019-11-18,2019-11-19,8504.159201877,8504.159201877,8177.459128804,8211.78969301,18122849023.914646,151684343586.89487
2019-11-17,2019-11-18,8498.554736481,8591.874088791,8420.02373779,8503.04943466,16068981643.99694,153814774012.02075
2019-11-16,2019-11-17,8477.049472027,8524.79806089,8457.82581856,8497.411044782,18266153675.23622,153143668049.17996
2019-11-15,2019-11-16,8659.294177669,8726.808562554,8450.8778637,8474.539001785,19571089078.109665,154556646136.22693
2019-11-14,2019-11-15,8783.686952919,8794.527283025,8620.686437847,8662.422431497,18018026600.858738,156750711852.257
2019-11-13,2019-11-14,8807.509311535,8807.509311535,8727.530743868,8785.801622778,18311776804.667366,158126160785.7605
2019-11-12,2019-11-13,8737.614064316,8823.837603201,8630.703842526,8801.603779134,18549053910.671352,157865178471.2791
2019-11-11,2019-11-12,9037.812386506,9064.516857206,8657.677708995,8732.15412281,21474225431.478584,159019024064.95636
2019-11-10,2019-11-11,8814.218854096,9084.836687216,8769.040650714,9043.004448601,18865154158.8606,160406101474.5186
2019-11-09,2019-11-10,8790.379450972,8878.660848909,8761.105475182,8818.43226403,20903331341.949203,159149038181.05814
2019-11-08,2019-11-09,9217.490864466,9252.359776086,8741.358471588,8791.640946347,22392277631.808456,162396022673.1424
2019-11-07,2019-11-08,9320.858526564,9351.507682386,9154.517522463,9219.011987478,21386732950.847885,166691634545.23917
2019-11-06,2019-11-07,9305.755650856,9407.765235285,9264.370002347,9329.520807093,22773683290.748035,168097301254.52966
2019-11-05,2019-11-06,9383.924655172,9427.610414592,9199.030246575,9311.283796968,25633993748.18012,168167192831.90137
2019-11-04,2019-11-05,9201.271372755,9465.447836605,9140.776085187,9389.905541185,20013705970.259697,166672654763.97882
2019-11-03,2019-11-04,9289.89288834,9353.715862998,9106.312350671,9205.743201034,19491017665.942013,166092359614.1487
2019-11-02,2019-11-03,9229.521817605,9337.917916968,9206.694125143,9290.257018683,21641092219.163372,166975037686.2052
2019-11-01,2019-11-02,9147.035370281,9259.644920454,9061.564215052,9225.753942278,23423542842.945267,164829235357.7346
2019-10-31,2019-11-01,9155.155923773,9326.32380365,8977.505324555,9154.923648472,24122194386.384724,165061996890.87808
2019-10-30,2019-10-31,9408.955443262,9408.955443262,9041.091175322,9162.391745136,27636488312.4012,165649839748.27545
2019-10-29,2019-10-30,9232.769631326,9503.154820774,9195.925003738,9411.88531791,28823080713.17984,168918993992.4572
2019-10-28,2019-10-29,9535.718920751,9820.904166092,9234.267438557,9234.267438557,35593127802.80169,170468526441.83447
2019-10-27,2019-10-28,9235.005228243,9722.660857996,9096.936235174,9544.094411496,33550698245.02006,169004009822.77835
2019-10-26,2019-10-27,8652.60800883,10112.45209391,8651.282623885,9235.929531419,46466597084.9797,167434679606.5496
2019-10-25,2019-10-26,7432.693138298,8678.882279927,7421.365392265,8651.134449573,18738952733.51674,141682839386.37558
2019-10-24,2019-10-25,7480.706885659,7500.371453126,7377.740725355,7440.037915254,18981331415.99855,134167064520.0723
2019-10-23,2019-10-24,8036.487926759,8052.264330486,7398.577412276,7469.521062846,17812755885.624397,139696207963.8602
2019-10-22,2019-10-23,8215.031226909,8278.600259005,8027.920376243,8040.006228697,15044562472.96592,147576460561.59933
2019-10-21,2019-10-22,8211.341400254,8269.437580008,8162.813049258,8212.771665108,15370372085.088844,147891674540.88635
2019-10-20,2019-10-21,7954.616126618,8254.275408258,7900.438614016,8202.005472651,13689730159.754784,144207387123.84973
2019-10-19,2019-10-20,7952.310000157,8026.427781552,7916.211744623,7950.124307851,13469121763.54235,143246733531.5145
2019-10-18,2019-10-19,8073.200474823,8108.729807857,7880.418127858,7955.464770683,14689333202.206009,143395673984.11487
2019-10-17,2019-10-18,8003.417785957,8112.721653602,7948.820153465,8075.178241452,14962001430.666658,144617101625.62677
2019-10-16,2019-10-17,8174.179979422,8182.888776279,7951.452173756,8008.809279101,14890138553.348158,145295635926.09564
2019-10-15,2019-10-16,8348.315575696,8386.856510757,8144.31772147,8174.781558437,14132500731.96211,148809311397.95
2019-10-14,2019-10-15,8289.073814688,8363.631139914,8237.658240833,8347.201506449,13897961307.390532,149458242718.38
2019-10-13,2019-10-14,8310.145411179,8435.447811075,8246.244358698,8294.599727264,12414944133.785307,150182067879.80774
2019-10-12,2019-10-13,8274.654084824,8386.981475311,8274.654084824,8314.921537248,15846192934.8514,149863643179.82312
2019-10-11,2019-10-12,8559.836001759,8712.408923257,8272.024050522,8272.024050522,18640375940.36436,151000783029.10498
2019-10-10,2019-10-11,8566.656500404,8626.435857946,8451.919832781,8556.950238475,19365691564.436172,153568741720.8324
2019-10-09,2019-10-10,8182.596584042,8627.959232194,8128.889729005,8572.837276209,16434316986.590736,149756097129.0946
2019-10-08,2019-10-09,8193.897663235,8311.881016769,8134.994324144,8189.796865126,17158691137.634642,147511839557.13562
2019-10-07,2019-10-08,7884.202457388,8276.593674239,7819.2522184,8196.151959898,15412261525.85769,144496045823.47012
2019-10-06,2019-10-07,8132.042462349,8146.147351539,7850.254887733,7876.455217631,12147006810.972599,143559149325.0326
2019-10-05,2019-10-06,8151.39049692,8163.928569083,8044.380024243,8130.134393189,12177117326.532265,145672913454.52325
2019-10-04,2019-10-05,8229.143722637,8229.143722637,8075.794879395,8155.655358897,13744039776.37676,146442180613.26645
2019-10-03,2019-10-04,8355.824454953,8379.401244318,8105.82445839,8232.129997665,13113453370.500526,148050691437.58517
2019-10-02,2019-10-03,8299.647676192,8361.919233145,8179.062792213,8361.919233145,14388816764.907316,148269155705.5949
2019-10-01,2019-10-02,8286.791705696,8477.499526244,8200.939201929,8294.743596648,16884676152.496897,149952721693.9626
2019-09-30,2019-10-01,8062.303348361,8282.996850629,7773.497353879,8269.028681584,15981733906.85519,144998556632.11414
2019-09-29,2019-09-30,8209.160822339,8222.006280482,7955.684335853,8068.668738286,14168854496.290041,145053939725.72894
2019-09-28,2019-09-29,8184.574472563,8227.632773209,8048.833810124,8208.59598768,15915683880.648952,146537479460.4067
2019-09-27,2019-09-28,8075.401100047,8239.784966013,7909.344811111,8183.569872359,19787032948.36193,144616429658.7071
2019-09-26,2019-09-27,8438.845674476,8457.814132705,7871.665873986,8077.936354442,19967083143.6207,148466846532.1658
2019-09-25,2019-09-26,8553.728950314,8743.916533712,8270.46193408,8439.846189898,27962840287.761627,151777625351.3917
2019-09-24,2019-09-25,9721.510103694,9792.649520023,8137.460767762,8588.424905857,18185819269.48422,169858875745.69406
2019-09-23,2019-09-24,10038.947939225,10047.495876714,9696.204079567,9719.397018609,13850095066.162455,177708689832.3329
2019-09-22,2019-09-23,10002.150611392,10070.520315857,9876.651282321,10050.187541129,13655833632.90586,179297328412.16043
2019-09-21,2019-09-22,10176.715113783,10180.776817568,9977.084510201,10006.065330833,14315188552.226397,180515815428.18097
2019-09-20,2019-09-21,10238.554568886,10255.158567383,10112.378809418,10179.862230841,17567944594.274727,182649391449.5344
2019-09-19,2019-09-20,10161.163975249,10261.575491477,9781.984662058,10241.608795395,18012950601.274014,179251045171.08243
2019-09-18,2019-09-19,10210.080590801,10252.141471773,10149.693436472,10164.101904869,16142256175.51902,183021470786.67416
2019-09-17,2019-09-18,10273.277521964,10273.277521964,10171.825138418,10208.165817936,15064900672.345423,183477067266.37708
2019-09-16,2019-09-17,10314.929924681,10362.122494313,10147.911922248,10268.657984963,13123396167.392437,184132942454.58536
2019-09-15,2019-09-16,10349.132693446,10368.311044913,10283.331817049,10313.443525982,13739377464.074913,185049550071.33182
2019-09-14,2019-09-15,10344.918397309,10420.200051218,10273.609581183,10353.549798216,13898257971.742422,185336310325.78537
2019-09-13,2019-09-14,10406.999055878,10423.774252107,10193.334896139,10346.599194957,15002494697.63255,184853928592.91904
2019-09-12,2019-09-13,10162.818177255,10430.549285807,10068.621408328,10387.514841215,16347803275.784428,183274307880.49188
2019-09-11,2019-09-12,10124.284797734,10204.342522115,9973.087326473,10159.720473324,16657146339.07356,180807127018.6094
2019-09-10,2019-09-11,10315.926502809,10382.489398557,10012.012964927,10132.544804558,16619929905.641602,183526062902.31128
2019-09-09,2019-09-10,10408.890179822,10442.761181904,10135.676890092,10322.057607889,16277428930.513926,184736473130.574
2019-09-08,2019-09-09,10470.341080022,10572.520355028,10326.63608395,10410.187644035,15786963429.021881,187264486279.91238
2019-09-07,2019-09-08,10317.832833801,10530.94637342,10315.228697326,10477.09483846,18960923057.328537,186536515428.10373
2019-09-06,2019-09-07,10571.991889067,10887.874248649,10259.589238372,10339.455631575,17760403181.52739,190657927928.42987
2019-09-05,2019-09-06,10570.598941629,10624.40247301,10503.866101465,10574.499542005,17860080129.882195,189126102007.85504
2019-09-04,2019-09-05,10586.04148713,10766.860351048,10405.045697122,10578.320209569,19392131163.912285,188799911262.20334
2019-09-03,2019-09-04,10328.873207893,10727.327767091,10279.704140115,10603.095462993,20169687097.327747,187860020689.78482
2019-09-02,2019-09-03,9719.55538852,10399.885655126,9716.073542907,10329.859051573,14047005764.704762,177459251390.57132
2019-09-01,2019-09-02,9607.181476079,9759.435329023,9566.21839372,9716.721909689,11427639953.94762,172254201107.54727
2019-08-31,2019-09-01,9588.047563456,9657.900632341,9501.605978464,9609.787647368,14425731109.635721,171856003557.7627
2019-08-30,2019-08-31,9499.878802461,9640.946925267,9409.399993687,9582.255357778,16140852543.130259,170986758435.61533
2019-08-29,2019-08-30,9755.839219581,9755.839219581,9388.612159252,9493.755389208,20617835157.97794,170781616904.1692
2019-08-28,2019-08-29,10206.418979658,10270.522244933,9691.87712645,9759.791528413,15221292001.698517,180347288043.66742
2019-08-27,2019-08-28,10380.720316627,10380.720316627,10090.229211494,10219.413373246,15703309765.26789,182666211658.72702
2019-08-26,2019-08-27,10150.617721237,10556.072515752,10150.617721237,10374.876617245,17164867544.50236,185281273462.90515
2019-08-25,2019-08-26,10139.413036233,10298.296110663,10003.483494941,10118.399575204,13517731620.799112,180917502361.7454
2019-08-24,2019-08-25,10386.458808456,10407.503090549,9968.718089627,10142.839395055,14449223409.742449,181795346782.3203
2019-08-23,2019-08-24,10115.150897679,10424.055968006,10069.597527933,10385.507551618,14653621441.902025,183367873248.49023
2019-08-22,2019-08-23,10147.419290931,10220.768871332,9832.56349227,10123.994480368,18756324937.27356,179938291297.75632
2019-08-21,2019-08-22,10748.78989426,10780.265168196,9975.001333944,10136.964618751,17688173022.493256,182894420393.33017
2019-08-20,2019-08-21,10894.113749809,10916.488030507,10594.412772425,10751.857323258,15784606737.051598,192225868734.98862
2019-08-19,2019-08-20,10330.503755368,10890.253796002,10291.536183267,10890.253796002,15091312056.436798,189622166832.67706
2019-08-18,2019-08-19,10227.398309843,10474.365680379,10117.358356191,10331.467108077,14018174108.292109,184164214026.73282
2019-08-17,2019-08-18,10342.093377563,10450.078170007,10076.206821184,10220.070168212,17156270391.706024,184241890705.49374
2019-08-16,2019-08-17,10300.390060704,10501.672200434,9811.905850079,10344.507989693,22782309789.56091,182935795751.69363
2019-08-15,2019-08-16,10053.512703227,10430.674821805,9615.26388667,10296.600266166,24657040358.120068,179480190849.18665
2019-08-14,2019-08-15,10901.105749904,10901.105749904,10008.252864913,10010.249937915,20326697833.9406,187639098880.049
2019-08-13,2019-08-14,11405.017740566,11439.047665036,10839.200782979,10920.980312582,14728525095.55085,199884839392.53842
2019-08-12,2019-08-13,11570.902065919,11570.902065919,11334.786964253,11398.762190123,14849455069.266504,203969965665.3656
2019-08-11,2019-08-12,11328.601603036,11555.775899235,11217.137141763,11555.775899235,16761977263.13256,203827765926.7899
2019-08-10,2019-08-11,11857.758763219,11925.963231215,11295.234140884,11342.468601716,18152460610.384895,207357375669.92334
2019-08-09,2019-08-10,11996.200097433,12009.137000253,11700.385827153,11857.844469936,19543454030.080833,211383118413.60764
2019-08-08,2019-08-09,11956.413469853,12019.255358112,11578.318745384,12019.255358112,22377247560.36519,211136073366.833
2019-08-07,2019-08-08,11482.916490667,12066.947311806,11420.597179321,11976.654827569,22446298528.389225,209269506133.8481
2019-08-06,2019-08-07,11761.234810127,12193.908318243,11277.734510391,11497.062684201,23990902866.159775,209735605734.82855
2019-08-05,2019-08-06,10930.662455659,11859.169270878,10930.662455659,11782.652143549,23155275141.939342,207292891050.94534
2019-08-04,2019-08-05,10813.82497436,10986.00769305,10606.246749694,10948.187619903,14938219499.702148,192735973142.64496
2019-08-03,2019-08-04,10518.066542715,10884.267576921,10498.519094738,10806.817073981,16337356059.882215,192292599839.881
2019-08-02,2019-08-03,10369.531247597,10639.945262932,10334.616880697,10523.946375083,16564062363.329533,186767953330.85336
2019-08-01,2019-08-02,10084.110571105,10413.404931384,9918.184550011,10365.984725445,15574445805.08076,179912921044.57043
2019-07-31,2019-08-01,9587.872869773,10080.086121152,9578.650928445,10080.086121152,14733945730.089369,175834797519.9861
2019-07-30,2019-07-31,9530.152924899,9691.960963276,9439.241217675,9581.211677756,13292546258.165554,170513743849.4361
2019-07-29,2019-07-30,9550.402969336,9681.389066583,9484.519080794,9533.580410388,14869050391.80669,170777155925.78638
2019-07-28,2019-07-29,9493.990306474,9588.298625648,9262.952718454,9545.094701172,13710929707.424322,169844801165.48
2019-07-27,2019-07-28,9841.276385398,10143.104188821,9422.807598267,9464.99772889,15513188410.016273,173788537617.2948
2019-07-26,2019-07-27,9902.672559485,9902.672559485,9712.555671751,9845.987421977,14591296766.522284,174577181022.34143
2019-07-25,2019-07-26,9782.593812589,10149.16495882,9767.129919657,9904.696184087,17073063493.31741,178755532314.1114
2019-07-24,2019-07-25,9878.522290743,9919.107224027,9600.322775942,9807.414231018,17530908626.100945,173406096911.51843
2019-07-23,2019-07-24,10346.190304607,10346.190304607,9878.81553022,9916.381213641,17300369515.33527,180079201843.40924
2019-07-22,2019-07-23,10592.217243,10654.549992187,10175.295314143,10338.58841438,16471991873.28206,186522493577.24948
2019-07-21,2019-07-22,10746.433378123,10808.75818775,10362.648158675,10596.355696901,18416083690.096504,188557822332.72574
2019-07-20,2019-07-21,10516.580157264,11025.857309485,10437.695106868,10764.700850569,20201960906.578205,189930583907.99713
2019-07-19,2019-07-20,10631.69338686,10696.434230342,10225.694043316,10511.695476388,24758188144.599102,186452733435.31656
2019-07-18,2019-07-19,9677.323024453,10701.623245608,9364.276558339,10629.023332162,25669828327.11842,178832953360.38275
2019-07-17,2019-07-18,9450.356040111,9922.43590581,9134.258910507,9643.71473555,27039875821.842934,170647752713.08215
2019-07-16,2019-07-17,10857.079408258,10996.635592681,9448.365403112,9499.558669446,22885732736.462265,184954640677.58246
2019-07-15,2019-07-16,10227.417501092,11029.553923539,10041.932583832,10885.588450999,25212827648.406937,186038099203.48392
2019-07-14,2019-07-15,11394.840697713,11458.269526704,10288.853124064,10288.853124064,21875939390.039207,194795554759.58752
2019-07-13,2019-07-14,11776.781109921,11805.291467888,10946.06900241,11397.161429518,20445438956.573074,204093366917.96985
2019-07-12,2019-07-13,11385.977039629,11850.916746255,11187.860644737,11776.082435848,26435460614.572063,206420409982.24255
2019-07-11,2019-07-12,12124.389791281,12124.389791281,11143.890313031,11376.679394568,31764845898.085747,206612976421.50314
2019-07-10,2019-07-11,12557.93153086,13101.374226015,11718.181749561,12147.697759751,28216117506.435875,225243638649.38342
2019-07-09,2019-07-10,12243.719554925,12763.929091832,12186.139359644,12545.445221221,25893451652.754112,222356134150.81927
2019-07-08,2019-07-09,11450.359933415,12297.060156092,11358.017300254,12248.874131725,19668175501.84159,209256337370.56442
2019-07-07,2019-07-08,11279.686940232,11550.671929601,11174.758166612,11441.622695658,18626823366.133514,201538268812.9855
2019-07-06,2019-07-07,10997.057218163,11630.409594487,10997.057218163,11266.401344947,21458791317.534348,202811565629.56488
2019-07-05,2019-07-06,11216.015051262,11388.098208424,10872.022472643,10980.083327779,23396188922.9593,198662801324.2921
2019-07-04,2019-07-05,11953.648746702,11992.496247476,11178.99897539,11221.25555658,26219102229.701763,208883657113.70435
2019-07-03,2019-07-04,10839.724966902,11943.629838735,10839.724966902,11943.629838735,28538254833.797066,201536332812.3274
2019-07-02,2019-07-03,10635.86599655,10910.542694381,9778.404061006,10818.18811951,28317668491.890404,184261578884.9075
2019-07-01,2019-07-02,10908.296655923,11294.555996308,10097.196022324,10638.003271271,26320633200.00246,191842566811.84317
2019-06-30,2019-07-01,12106.219065156,12309.501284794,10912.255934044,10912.255934044,25096318919.276333,207161133844.26282
2019-06-29,2019-06-30,12492.976245357,12492.976245357,11653.208816827,12097.567788411,30639783682.660156,213784311075.03958
2019-06-28,2019-06-29,11297.158058703,12529.344002306,11019.356262506,12482.409959829,41124037815.80567,210083846667.02185
2019-06-27,2019-06-28,13141.89675185,13444.811410696,10574.654321285,11237.076652763,44905142219.08265,213407565688.18118
2019-06-26,2019-06-27,11794.470008238,13967.862276815,11772.134193991,13112.782536123,34129035518.425415,226915550517.83417
2019-06-25,2019-06-26,11013.875187462,11810.127825701,11013.875187462,11810.127825701,22324164886.01128,201653245702.98978
2019-06-24,2019-06-25,10899.114587489,11072.753380556,10679.372837767,11013.963603928,21896313108.86441,193484767882.86697
2019-06-23,2019-06-24,10717.06273697,11204.170999299,10585.083730998,10880.051309618,25456978245.08755,191698592970.2239
2019-06-22,2019-06-23,10227.362383055,11154.878298083,10128.357139209,10719.807804423,28282491558.07023,190622440830.3529
2019-06-21,2019-06-22,9590.2082253,10162.203698127,9590.2082253,10162.203698127,20625984836.08303,174952029444.0599
2019-06-20,2019-06-21,9310.156899543,9634.463338388,9299.436433025,9589.390555221,16672354916.323616,167255381780.43146
2019-06-19,2019-06-20,9129.651002395,9328.237785968,9111.404748221,9311.883211721,17298750490.888557,163497631681.06506
2019-06-18,2019-06-19,9341.199474731,9353.32056726,9042.990003328,9125.090764169,18912820365.162624,163376166883.90408
2019-06-17,2019-06-18,9026.522571994,9403.695555879,9026.522571994,9328.082235709,18094529601.113903,164175861821.78784
2019-06-16,2019-06-17,8861.692265355,9391.965327231,8839.579216261,9025.723641831,18436066643.880177,161844700234.68286
2019-06-15,2019-06-16,8708.232513039,8880.23284317,8651.785868277,8859.597053629,16984569782.558699,155416054330.53067
2019-06-14,2019-06-15,8291.198962219,8734.624600079,8253.963495841,8696.970842738,16288944559.697744,149333479722.07343
2019-06-13,2019-06-14,8174.400584225,8368.744385691,8135.076369052,8286.913173816,15422325292.94472,145894345153.28607
2019-06-12,2019-06-13,7969.985301593,8191.895037148,7900.587729118,8159.590368523,15774624962.912903,143100445236.17267
2019-06-11,2019-06-12,8014.897946837,8025.31929234,7817.896081731,7962.756329737,15541222888.974173,140949520901.68744
2019-06-10,2019-06-11,7752.220272896,8050.146086236,7635.914553819,8000.570019137,15727304861.609226,139500284027.4981
2019-06-09,2019-06-10,7979.720898905,8001.182588562,7713.072533886,7750.808728267,14008185776.071651,140054303146.46033
2019-06-08,2019-06-09,8060.736271864,8096.736821456,7883.568612159,7974.683977197,15038837205.737192,141833433831.6202
2019-06-07,2019-06-08,7840.578080515,8116.89009633,7801.596203718,8070.900978356,17246216211.18947,141378130721.44824
2019-06-06,2019-06-07,7863.512301938,7913.658342535,7623.176900011,7846.273224235,16990627606.718157,138536087018.11075
2019-06-05,2019-06-06,7768.517747861,7919.574241385,7714.461245668,7860.506170985,19825003009.66125,139046935244.21533
2019-06-04,2019-06-05,8341.434666054,8341.434666054,7651.972247475,7760.01105779,20969240896.531845,141547784633.67584
2019-06-03,2019-06-04,8771.296312752,8771.296312752,8362.955080545,8362.955080545,18154175843.1599,153083105420.32123
2019-06-02,2019-06-03,8598.78500222,8806.181716754,8586.830124871,8781.231372894,18710649783.654823,154255226095.6599
2019-06-01,2019-06-02,8599.053486258,8634.384312171,8522.97723213,8596.109824225,20501225809.90437,152203061804.66742
2019-05-31,2019-06-01,8333.864737938,8613.058555746,8217.012517843,8606.278615403,24501009081.270878,149276268936.70712
2019-05-30,2019-05-31,8669.269146886,8991.45418257,8306.121949591,8380.86840038,21699755031.930237,153674388531.28363
2019-05-29,2019-05-30,8719.9617362,8766.059974977,8549.555400527,8672.98537276,20269010722.989845,153748374656.36322
2019-05-28,2019-05-29,8836.762648241,8849.546725109,8647.460499139,8721.6157416,22507477393.193554,155050849963.2602
2019-05-27,2019-05-28,8751.57317691,8969.151504594,8652.925343603,8857.096555519,24518403981.585266,156095071352.9701
2019-05-26,2019-05-27,8101.121878369,8762.008200617,7971.658538311,8736.628563948,16480490604.981249,144622180906.139
2019-05-25,2019-05-26,8023.417666592,8137.406250807,7991.341944201,8104.73204645,18344447274.708878,142946415244.66818
2019-05-24,2019-05-25,7922.301226611,8134.670180783,7858.212310867,8021.477876494,17941265219.883144,141677828468.26663
2019-05-23,2019-05-24,7730.828702835,7987.269266548,7579.508192006,7919.729554358,18641365509.493183,137436595893.1259
2019-05-22,2019-05-23,7965.942975048,8010.772118223,7731.159044375,7744.861886829,17943842530.680466,140394573940.01776
2019-05-21,2019-05-22,8004.576724034,8090.522839454,7864.922724498,7984.314133126,18657102217.17845,141099127973.80606
2019-05-20,2019-05-21,8172.974801761,8172.974801761,7715.421068381,8004.459953952,19473852816.947174,140450860101.56628
2019-05-19,2019-05-20,7328.418962598,8237.723663509,7328.418962598,8186.662732404,18965835929.185444,140199101489.5413
2019-05-18,2019-05-19,7393.579773489,7511.650425797,7295.380303288,7332.609911221,20358130230.13385,130597276787.70152
2019-05-17,2019-05-18,7923.05133892,7961.08326911,7083.26499268,7382.337789468,24863829847.22632,129826835593.67896
2019-05-16,2019-05-17,8145.555620727,8318.802551283,7795.804840835,7918.875904937,26901315141.97368,141797888356.1902
2019-05-15,2019-05-16,8002.661523871,8181.247379068,7867.372970654,8181.247379068,24854975386.988277,142098738222.12274
2019-05-14,2019-05-15,7797.7392335,8260.695888689,7711.297934298,8028.236494406,26411583702.337494,141283832937.33533
2019-05-13,2019-05-14,7010.551665358,8054.538413923,6941.761153096,7813.193116445,23280120723.99534,130736126549.27655
2019-05-12,2019-05-13,7201.642617775,7510.847160734,6844.12606548,6992.035883656,27817884903.013718,126665956942.93056
2019-05-11,2019-05-12,6393.002585585,7342.598761177,6391.280169946,7235.877636404,21851165450.129826,120331366139.72372
2019-05-10,2019-05-11,6184.921253719,6429.716712429,6174.133217691,6386.691489533,12050097748.868092,111855473445.28781
2019-05-09,2019-05-10,5973.099793055,6196.673171019,5973.099793055,6187.660821162,10212135035.336254,107700187588.77213
2019-05-08,2019-05-09,5835.957517321,5973.935495865,5798.867412876,5973.935495865,10256612131.840769,104312284389.96187
2019-05-07,2019-05-08,5740.528083725,5992.989650411,5739.282096674,5855.204284185,11666659860.559153,104603047921.53436
2019-05-06,2019-05-07,5772.581488954,5782.449597263,5653.180375054,5742.762539512,13146879015.17897,101114541293.67438
2019-05-05,2019-05-06,5819.009881457,5822.576221488,5714.366264154,5779.333068834,14352891358.014853,102127694637.92424
2019-05-04,2019-05-05,5731.170082516,5855.322770957,5625.471505591,5820.358392055,15504428301.965794,101753074650.01291
2019-05-03,2019-05-04,5483.869227356,5831.565100435,5475.473832288,5734.732073665,14648002409.742603,100481839119.70953
2019-05-02,2019-05-03,5390.886922075,5516.518746332,5223.551018942,5485.782605123,12039530252.520239,96371996506.18764
2019-05-01,2019-05-02,5306.244504059,5400.462952961,5298.148059404,5388.818932923,12587501074.510923,94665895843.43956
2019-04-30,2019-05-01,5258.596117573,5366.907619899,5153.65201441,5305.984482131,12966428693.386885,93251443221.53856
2019-04-29,2019-04-30,5296.546936304,5332.087293682,5216.487915655,5258.677411088,11817924324.4683,93271178252.91891
2019-04-28,2019-04-29,5277.479653583,5322.308489442,5241.079210927,5293.938255503,11224137756.93043,93558725514.17279
2019-04-27,2019-04-28,5272.04828427,5306.450167668,5233.559329194,5274.514196298,12999036803.344814,93095675824.35114
2019-04-26,2019-04-27,5247.231157924,5339.668146595,5154.398777214,5264.272697961,15303879600.978775,92930968586.58691
2019-04-25,2019-04-26,5489.65821347,5535.815358986,5241.366292456,5241.366292456,14540868075.349543,96673539421.03677
2019-04-24,2019-04-25,5585.462131718,5660.855010888,5456.808248396,5484.270138274,15812762052.13293,97833538670.21889
2019-04-23,2019-04-24,5421.273442212,5636.994562371,5410.56240827,5591.93356269,14955243755.468807,98301997365.50923
2019-04-22,2019-04-23,5347.870261836,5438.056151572,5319.583955251,5417.509437289,12928762753.316998,94605807380.386
2019-04-21,2019-04-22,5365.439861043,5381.725474671,5296.630795402,5349.866310892,12438521689.224068,94276486623.07527
2019-04-20,2019-04-21,5318.985321339,5372.559483415,5314.995062328,5363.756655489,12081570828.065258,94407709107.69514
2019-04-19,2019-04-20,5308.334719082,5349.185233082,5253.519638981,5317.962149987,10722417914.922018,93456046168.8589
2019-04-18,2019-04-19,5271.35217627,5330.747549732,5268.381876188,5309.256996284,11063569340.208778,93467190505.50226
2019-04-17,2019-04-18,5274.409619076,5309.767053458,5247.411896122,5271.109695488,11718122917.424685,92998442173.02483
2019-04-16,2019-04-17,5110.364742945,5285.26935529,5083.122626088,5280.621477906,11228915692.474398,91019291252.33234
2019-04-15,2019-04-16,5190.134974733,5232.13107218,5068.359413253,5114.800175994,11043323425.062246,91403037276.36124
2019-04-14,2019-04-15,5130.872758133,5198.607002691,5089.297332302,5187.562407627,9988617584.47333,90502450269.78593
2019-04-13,2019-04-14,5089.804112289,5168.632419133,5081.413415427,5132.674495269,11589436401.65359,90555419467.78564
2019-04-12,2019-04-13,5051.496177143,5139.184727198,4980.706446639,5090.02691307,13280752283.109999,89654032271.94342
2019-04-11,2019-04-12,5339.75455452,5360.792182502,5033.265192079,5055.483612262,13805935888.294365,90910170843.01657
2019-04-10,2019-04-11,5230.089593758,5438.076806385,5222.799900984,5334.16546243,11882218008.812407,93420224932.21043
2019-04-09,2019-04-10,5300.612111963,5300.612111963,5190.414107865,5235.702335987,13296916759.138676,92503923214.35573
2019-04-08,2019-04-09,5213.650120988,5330.055098135,5129.111525202,5303.985428527,14625045141.83146,92790837421.45811
2019-04-07,2019-04-08,5066.362965449,5244.16584738,5066.362965449,5212.309923024,13686230210.00485,90801148616.96054
